id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
12246,442,278,0,0,0,56,0,0,443
12247,455,278,0,0,0,79,0,0,453
12248,459,278,0,0,0,87,0,0,457
12249,429,278,0,0,0,-1,0,0,-1
12250,434,278,0,0,0,-1,0,0,-1
12251,433,278,0,0,0,-1,0,0,-1
12252,435,278,0,0,0,-1,0,0,-1
12253,443,278,0,0,0,56,0,0,-1
12254,449,278,0,0,0,-1,0,0,-1
12255,444,278,0,0,0,-1,0,0,-1
12256,454,278,0,0,0,56,0,0,-1
12257,457,278,0,0,0,87,0,0,-1
12258,451,278,0,0,0,79,0,0,-1
12259,458,278,0,0,0,-1,0,0,-1
12260,453,278,1,0,0,79,0,0,-1
12261,135,278,0,0,0,-1,0,0,-1
12262,136,278,1,0,0,-1,0,0,-1
12263,137,278,1,0,0,-1,0,0,-1
12264,144,278,0,0,0,74,0,0,143
12265,141,278,1,0,0,70,0,0,140
12266,146,278,0,0,0,-1,0,0,-1
12267,148,278,0,0,0,-1,0,0,-1
12268,152,278,0,0,0,62,0,0,153
12269,160,278,0,0,0,70,1,0,156
12270,159,278,0,0,0,-1,0,0,-1
12271,158,278,0,0,0,74,0,1,161
12272,134,278,0,0,0,-1,0,0,-1
